id,site_eui
75861,137.887459017516
75862,23.694485795811
75863,137.887459017516
75864,17.7183622788631
75865,20.7264418572351
75866,27.6066935694759
75867,21.455742117709
75868,22.9099922215103
75869,12.3845256655182
75870,69.1491797801841
75871,41.0477805372428
75872,74.5629807341651
75873,62.9414633859355
75874,137.887459017516
75875,80.0830826042805
75876,137.887459017516
75877,137.887459017516
75878,137.887459017516
75879,137.887459017516
75880,72.0508684893892
75881,73.9725668938118
75882,69.4480997748557
75883,120.247685588792
75884,65.2757324086434
75885,104.445602620481
75886,12.2561976513793
75887,16.9103160535632
75888,137.887459017516
75889,6.3188821278415
75890,47.4730325356013
75891,52.6342549287861
75892,27.0887084572299
75893,22.7907211215893
75894,22.9100705823713
75895,50.249209726053
75896,57.4711646294069
75897,27.3960667201904
75898,30.5909368467587
75899,35.3518712493087
75900,42.9217959367647
75901,33.4696407263163
75902,38.5074514985655
75903,45.6044155311642
75904,40.0614430409566
75905,51.7809360782712
75906,22.1425006761498
75907,48.7260160043406
75908,17.6644099669599
75909,24.0057709551783
75910,53.0081922070414
75911,32.1319876125743
75912,34.2885792952872
75913,20.6671059333841
75914,26.8992028354853
75915,30.1966558362792
75916,33.3212754668986
75917,36.3288366219029
75918,137.887459017516
75919,52.3225181396033
75920,32.3533150299551
75921,137.887459017516
75922,52.0573748849468
75923,137.887459017516
75924,33.9689821481446
75925,44.3676762567972
75926,106.953983521976
75927,119.883269471445
75928,127.179688528294
75929,51.2976360263798
75930,151.319717456019
75931,95.1051422004802
75932,40.8675691309508
75933,45.8394780029
75934,32.1730653300657
75935,66.4436585837177
75936,119.903293396527
75937,94.1598654709842
75938,112.595665662674
75939,78.0711338069669
75940,64.2571986991637
75941,124.020997766476
75942,111.8714505132
75943,154.344150361686
75944,93.3463582058822
75945,158.472405261548
75946,118.345646895358
75947,98.5372448186941
75948,130.11061968223
75949,71.6218025003265
75950,137.887459017516
75951,252.582140829687
75952,139.266569900992
75953,189.033935079534
75954,119.148971602122
75955,107.024379660419
75956,60.088976477089
75957,72.3367600021108
75958,52.7414120556301
75959,154.077939707795
75960,56.6297339151583
75961,93.3307046166767
75962,108.6679069694
75963,76.2213101523263
75964,65.0739689822881
75965,77.4736166352983
75966,87.7735444445892
75967,187.388444177228
75968,117.119814702691
75969,85.3905426041069
75970,82.7662529280269
75971,47.1383739189801
75972,168.19438221854
75973,137.887459017516
75974,51.7314493661531
75975,101.266081696252
75976,123.690321141679
75977,40.8824401532388
75978,14.5559189545904
75979,15.5266225894309
75980,3.27551566537012
75981,5.38044552006488
75982,6.60075799856873
75983,54.497710495023
75984,65.8745031041583
75985,137.887459017516
75986,137.887459017516
75987,5.89667896652812
75988,33.765188074444
75989,38.9304020602906
75990,9.66230382650872
75991,106.695513827027
75992,137.887459017516
75993,57.3508499294166
75994,54.2757104837146
75995,104.365873692393
75996,84.7103017972418
75997,63.7949646489247
75998,30.394851459053
75999,32.3946589684033
76000,34.8011975706485
76001,26.0366028721649
76002,188.581682920936
76003,137.887459017516
76004,29.8138356989392
76005,62.0869540112379
76006,23.9524092425814
76007,17.6733992874571
76008,38.653358332614
76009,18.5233641188307
76010,7.52249541733015
76011,31.087413781861
76012,137.887459017516
76013,137.887459017516
76014,137.887459017516
76015,56.5238597084794
76016,22.8429887277246
76017,33.7919505889463
76018,20.7431313978777
76019,137.887459017516
76020,25.9823845941487
76021,137.887459017516
76022,41.8036069731754
76023,6.49223557144616
76024,12.9547324283504
76025,137.887459017516
76026,137.887459017516
76027,137.887459017516
76028,137.887459017516
76029,137.887459017516
76030,137.887459017516
76031,137.887459017516
76032,137.887459017516
76033,137.887459017516
76034,137.887459017516
76035,137.887459017516
76036,137.887459017516
76037,137.887459017516
76038,137.887459017516
76039,137.887459017516
76040,137.887459017516
76041,137.887459017516
76042,137.887459017516
76043,137.887459017516
76044,137.887459017516
76045,137.887459017516
76046,137.887459017516
76047,137.887459017516
76048,137.887459017516
76049,137.887459017516
76050,137.887459017516
76051,137.887459017516
76052,137.887459017516
76053,137.887459017516
76054,137.887459017516
76055,10.7178480302497
76056,137.887459017516
76057,8.48240563553056
76058,137.887459017516
76059,137.887459017516
76060,137.887459017516
76061,137.887459017516
76062,137.887459017516
76063,137.887459017516
76064,137.887459017516
76065,27.1518769824005
76066,137.887459017516
76067,13.6308586328624
76068,15.5407130208036
76069,9.26219283553466
76070,137.887459017516
76071,137.887459017516
76072,137.887459017516
76073,137.887459017516
76074,137.887459017516
76075,137.887459017516
76076,137.887459017516
76077,137.887459017516
76078,137.887459017516
76079,137.887459017516
76080,137.887459017516
76081,137.887459017516
76082,137.887459017516
76083,137.887459017516
76084,137.887459017516
76085,137.887459017516
76086,137.887459017516
76087,137.887459017516
76088,137.887459017516
76089,137.887459017516
76090,137.887459017516
76091,137.887459017516
76092,137.887459017516
76093,137.887459017516
76094,137.887459017516
76095,137.887459017516
76096,137.887459017516
76097,137.887459017516
76098,137.887459017516
76099,137.887459017516
76100,137.887459017516
76101,137.887459017516
76102,137.887459017516
76103,137.887459017516
76104,137.887459017516
76105,137.887459017516
76106,137.887459017516
76107,137.887459017516
76108,137.887459017516
76109,137.887459017516
76110,137.887459017516
76111,137.887459017516
76112,137.887459017516
76113,137.887459017516
76114,137.887459017516
76115,137.887459017516
76116,137.887459017516
76117,137.887459017516
76118,137.887459017516
76119,137.887459017516
76120,137.887459017516
76121,137.887459017516
76122,137.887459017516
76123,137.887459017516
76124,137.887459017516
76125,137.887459017516
76126,137.887459017516
76127,137.887459017516
76128,137.887459017516
76129,137.887459017516
76130,137.887459017516
76131,137.887459017516
76132,137.887459017516
76133,137.887459017516
76134,137.887459017516
76135,137.887459017516
76136,137.887459017516
76137,137.887459017516
76138,137.887459017516
76139,61.6647518075575
76140,137.887459017516
76141,137.887459017516
76142,137.887459017516
76143,137.887459017516
76144,137.887459017516
76145,95.6340436483083
76146,137.887459017516
76147,137.887459017516
76148,137.887459017516
76149,137.887459017516
76150,137.887459017516
76151,137.887459017516
76152,137.887459017516
76153,137.887459017516
76154,137.887459017516
76155,137.887459017516
76156,137.887459017516
76157,137.887459017516
76158,137.887459017516
76159,137.887459017516
76160,137.887459017516
76161,137.887459017516
76162,137.887459017516
76163,137.887459017516
76164,137.887459017516
76165,137.887459017516
76166,137.887459017516
76167,137.887459017516
76168,137.887459017516
76169,137.887459017516
76170,137.887459017516
76171,137.887459017516
76172,137.887459017516
76173,137.887459017516
76174,137.887459017516
76175,137.887459017516
76176,137.887459017516
76177,137.887459017516
76178,137.887459017516
76179,137.887459017516
76180,137.887459017516
76181,137.887459017516
76182,137.887459017516
76183,137.887459017516
76184,137.887459017516
76185,137.887459017516
76186,137.887459017516
76187,137.887459017516
76188,137.887459017516
76189,137.887459017516
76190,137.887459017516
76191,137.887459017516
76192,77.0531065279183
76193,137.887459017516
76194,137.887459017516
76195,137.887459017516
76196,137.887459017516
76197,137.887459017516
76198,137.887459017516
76199,137.887459017516
76200,137.887459017516
76201,137.887459017516
76202,137.887459017516
76203,137.887459017516
76204,137.887459017516
76205,137.887459017516
76206,137.887459017516
76207,137.887459017516
76208,137.887459017516
76209,137.887459017516
76210,137.887459017516
76211,137.887459017516
76212,79.7171284884397
76213,137.887459017516
76214,137.887459017516
76215,137.887459017516
76216,137.887459017516
76217,137.887459017516
76218,137.887459017516
76219,56.5333325532914
76220,137.887459017516
76221,137.887459017516
76222,137.887459017516
76223,137.887459017516
76224,137.887459017516
76225,137.887459017516
76226,137.887459017516
76227,137.887459017516
76228,137.887459017516
76229,137.887459017516
76230,137.887459017516
76231,137.887459017516
76232,137.887459017516
76233,137.887459017516
76234,82.606270519088
76235,137.887459017516
76236,137.887459017516
76237,137.887459017516
76238,137.887459017516
76239,137.887459017516
76240,137.887459017516
76241,137.887459017516
76242,137.887459017516
76243,137.887459017516
76244,137.887459017516
76245,137.887459017516
76246,137.887459017516
76247,137.887459017516
76248,137.887459017516
76249,137.887459017516
76250,137.887459017516
76251,137.887459017516
76252,137.887459017516
76253,137.887459017516
76254,137.887459017516
76255,137.887459017516
76256,137.887459017516
76257,137.887459017516
76258,137.887459017516
76259,137.887459017516
76260,137.887459017516
76261,137.887459017516
76262,137.887459017516
76263,137.887459017516
76264,137.887459017516
76265,137.887459017516
76266,137.887459017516
76267,137.887459017516
76268,137.887459017516
76269,137.887459017516
76270,137.887459017516
76271,137.887459017516
76272,137.887459017516
76273,137.887459017516
76274,137.887459017516
76275,137.887459017516
76276,137.887459017516
76277,137.887459017516
76278,137.887459017516
76279,137.887459017516
76280,132.547321740476
76281,40.6231980469463
76282,137.887459017516
76283,137.887459017516
76284,137.887459017516
76285,137.887459017516
76286,124.461121707318
76287,65.7533740345066
76288,47.6906576241981
76289,49.7168967985012
76290,97.3639166888303
76291,19.0631294543583
76292,50.9389636958123
76293,47.3120121759586
76294,40.7561217392982
76295,78.9378498713358
76296,41.7512393560495
76297,77.8348498421562
76298,49.1562057962543
76299,83.7053667671207
76300,137.887459017516
76301,137.887459017516
76302,137.887459017516
76303,137.887459017516
76304,42.026978593999
76305,70.8267631384583
76306,137.887459017516
76307,137.887459017516
76308,137.887459017516
76309,23.8780358808842
76310,56.3109704180839
76311,60.2323581720137
76312,75.0921966489569
76313,75.0350103707632
76314,137.887459017516
76315,64.2309427455632
76316,137.887459017516
76317,137.887459017516
76318,103.424967242595
76319,105.106917859794
76320,75.3354376720793
76321,82.2359691422582
76322,111.923150257493
76323,128.702016209543
76324,101.399815033382
76325,110.85544794686
76326,74.7567854358312
76327,78.7865292294442
76328,137.887459017516
76329,69.0919801012263
76330,96.4176524760118
76331,75.8914951720087
76332,73.7002585590132
76333,137.887459017516
76334,72.394706950773
76335,100.108213062566
76336,74.2696066065618
76337,103.114240745116
76338,96.1316516023401
76339,49.8526182596216
76340,106.735355517881
76341,70.4111858336839
76342,65.8294110577847
76343,34.6047046964728
76344,58.846219345142
76345,114.241457965822
76346,79.4345168935915
76347,108.284109105796
76348,60.7003174218838
76349,29.3656514218437
76350,73.838126291255
76351,62.1157678768887
76352,68.9540507049871
76353,47.224336178043
76354,74.8880593545594
76355,89.5107679368176
76356,55.919073407009
76357,57.1523273681925
76358,137.887459017516
76359,67.1699305938824
76360,88.1178173649328
76361,55.9525858801665
76362,61.095378349437
76363,67.7223960736065
76364,32.7432733166222
76365,37.4394063462756
76366,80.2851286188465
76367,69.6319106878441
76368,57.8693166257302
76369,130.600544149031
76370,137.887459017516
76371,63.6448896943553
76372,137.887459017516
76373,137.887459017516
76374,91.7445764036987
76375,55.7921212783168
76376,13.7150661645822
76377,137.887459017516
76378,77.9539104471658
76379,66.9019248037577
76380,68.266524019422
76381,75.5967310616803
76382,45.7836941413869
76383,53.7906730462972
76384,62.4373555486452
76385,35.7316074863625
76386,72.8380015981888
76387,62.7930864717749
76388,144.666024598203
76389,69.2855443834457
76390,55.1832094304125
76391,63.1117278255089
76392,82.7577814668073
76393,82.2438993451487
76394,19.3789534313791
76395,9.8005401981294
76396,137.887459017516
76397,137.887459017516
76398,18.8469416494694
76399,137.887459017516
76400,33.0164782162045
76401,69.6143126914189
76402,77.0294920582987
76403,71.4829570943287
76404,46.6956556432992
76405,45.9302112803618
76406,104.156039782675
76407,70.9973776434631
76408,66.9228422473358
76409,137.887459017516
76410,89.8860884278888
76411,46.404377793783
76412,77.6076151427537
76413,90.5212505558756
76414,56.6167783063122
76415,69.6187084282773
76416,100.604712654683
76417,65.2877752917544
76418,116.827078437194
76419,64.1813138292422
76420,69.5557634707707
76421,49.0962682289139
76422,86.0077531771293
76423,87.6221964833124
76424,71.0037450286086
76425,58.9262021367731
76426,165.427021827903
76427,75.3104809755886
76428,78.0877195202352
76429,83.4629303947832
76430,70.8795576759
76431,66.6772340033055
76432,62.2928471360589
76433,74.7004432131511
76434,76.6679930163312
76435,68.5193850954388
76436,58.0592515246084
76437,117.769205638977
76438,52.0208412646103
76439,57.7146502404054
76440,67.6581038967154
76441,67.2120295523088
76442,65.3013380015973
76443,45.7689764592407
76444,75.6789737183964
76445,79.388912483393
76446,65.3470611259021
76447,49.4301949391001
76448,79.5289290627221
76449,62.4106742796831
76450,65.619679863422
76451,91.4952126510877
76452,54.2146392780282
76453,97.4063937718607
76454,56.097583248469
76455,137.887459017516
76456,137.887459017516
76457,98.2369290117949
76458,69.4560918248405
76459,64.4933205809402
76460,94.6231485577257
76461,63.7898717162596
76462,36.9583283547223
76463,52.2721601918182
76464,78.9284883026806
76465,86.4646911577066
76466,77.8711339719052
76467,82.1940265184634
76468,96.0582692425872
76469,54.1864216768548
76470,137.887459017516
76471,139.491522415837
76472,42.6378858121033
76473,91.3582553881617
76474,193.424087782916
76475,92.213459409635
76476,75.2673328677705
76477,57.9862283624007
76478,67.6352752471357
76479,69.9926548398896
76480,86.6794877880535
76481,41.9096064319352
76482,58.2451602099987
76483,92.3571517282641
76484,56.4071070471521
76485,64.0086512620257
76486,60.6207209351982
76487,70.7682988667858
76488,68.4287318553617
76489,65.3033426255022
76490,65.5203759004216
76491,66.8687338750616
76492,83.3818459108664
76493,83.1077399952861
76494,83.8657753395985
76495,55.8071307435958
76496,89.4584907927717
76497,137.887459017516
76498,77.2278102593347
76499,66.497759537104
76500,77.2243098220384
76501,70.3436765962137
76502,71.8081130414683
76503,66.9056205197418
76504,69.3327504870133
76505,71.1652162905332
76506,68.9582279889965
76507,60.4797510115075
76508,68.5455915010495
76509,91.8976359742686
76510,64.4368568174287
76511,75.4398714136749
76512,127.938051074898
76513,90.25029082094
76514,77.8569953366742
76515,73.0128247296885
76516,83.5520117597083
76517,66.1372392992035
76518,79.6677323714069
76519,46.70694488768
76520,70.0063390712657
76521,71.9295746550114
76522,86.7088427646323
76523,68.846466525344
76524,49.4133675861534
76525,23.3927797728906
76526,93.5140848211434
76527,64.5281690274959
76528,80.7886687038682
76529,52.0748211631149
76530,82.056001054181
76531,61.3751639377462
76532,92.9228053867928
76533,78.9918106489701
76534,72.3283296310231
76535,93.4549162672276
76536,67.4464264681302
76537,82.6201912478601
76538,67.7124293239562
76539,62.1762957784503
76540,54.2451669437416
76541,68.9478431803171
76542,85.8852346468127
76543,74.6853473432375
76544,69.8469632247476
76545,66.4069037030462
76546,67.7194905869651
76547,86.406808594455
76548,77.6724566258911
76549,109.221117409427
76550,99.9709497409273
76551,93.9520847800272
76552,93.7947758532821
76553,89.5586275511512
76554,19.1946378643489
76555,99.3303510141788
76556,71.0324938792275
76557,69.2186952639767
76558,200.577640336218
76559,67.2432075437425
76560,59.9809880067955
76561,110.393458481537
76562,40.858847381876
76563,60.8899470279422
76564,80.689234086096
76565,55.3554715794812
76566,88.2355592489144
76567,68.9790023163798
76568,68.421336444691
76569,54.0734749993627
76570,92.0643805807043
76571,79.0547712108563
76572,84.176832482337
76573,64.0255692233179
76574,65.9067669113686
76575,81.3419337635458
76576,91.8777070598496
76577,93.2513710211651
76578,59.9332913838178
76579,84.4254658141851
76580,87.2567277762105
76581,87.9851223118458
76582,70.982106622913
76583,71.1532406330549
76584,60.6776053589226
76585,81.1862621511325
76586,63.8701679952591
76587,96.4711242243477
76588,68.6884348838894
76589,90.8071980711527
76590,79.9940122721136
76591,71.1817926517109
76592,137.887459017516
76593,78.238590151177
76594,131.413670651169
76595,106.300854193384
76596,56.7339457892926
76597,66.982650524163
76598,65.5236171965084
76599,90.096804178036
76600,85.0313283184003
76601,81.6928365750721
76602,69.1031222488747
76603,84.315733763498
76604,75.3209928799271
76605,68.0484120377759
76606,81.3708525753386
76607,74.926247980249
76608,63.6678081028008
76609,75.6979186882418
76610,76.5888989213483
76611,102.236609225783
76612,65.40082036664
76613,92.2711164973565
76614,73.7196683751572
76615,86.8131102535213
76616,67.8948407131715
76617,67.0167364385576
76618,79.1732727584806
76619,71.03590294708
76620,42.9212727566067
76621,68.6693405972393
76622,79.0052815765281
76623,72.8229849534153
76624,72.6462227845322
76625,99.6506781650994
76626,64.8985029063067
76627,205.851700876422
76628,64.7029661685872
76629,70.5870099288905
76630,86.5522459603249
76631,103.967930046089
76632,91.2885938766197
76633,68.36945863874
76634,59.7082634392603
76635,84.0218209828932
76636,48.2818122822356
76637,72.7896744412429
76638,49.6352807450005
76639,73.973103754855
76640,88.536055617251
76641,86.1450361126329
76642,62.4447331932917
76643,69.542671356576
76644,71.2708495064533
76645,128.63128321203
76646,63.6794541325004
76647,59.6209597356765
76648,88.7582035792705
76649,87.948223362319
76650,96.1104118064364
76651,103.178360231133
76652,86.1070663058084
76653,47.9758301122079
76654,55.0908074623909
76655,42.9916106607602
76656,91.3890626838245
76657,75.2286372218681
76658,66.6981660675835
76659,62.5172907415907
76660,88.9747327006011
76661,79.3957029865004
76662,137.887459017516
76663,69.7122530562967
76664,70.1221676457329
76665,80.6188143808959
76666,66.701714182416
76667,40.3225416554011
76668,74.9379324772898
76669,115.603631768023
76670,79.0595222712773
76671,110.703764188273
76672,73.9483446739797
76673,137.887459017516
76674,61.270341380889
76675,68.1487936542667
76676,67.1581482711153
76677,90.8887150296802
76678,76.2633066574044
76679,131.543924017958
76680,57.550616488771
76681,62.2621682094459
76682,66.6640191974268
76683,111.747535140329
76684,124.516866749444
76685,74.0406694769827
76686,85.4169703938339
76687,97.4044800490314
76688,83.3770296817376
76689,58.8984974307785
76690,50.5059951615217
76691,51.3562599171809
76692,137.887459017516
76693,60.0143864165556
76694,57.8664730089148
76695,69.8420408330337
76696,89.1230396882573
76697,101.225299284363
76698,53.991496786267
76699,79.9774426816146
76700,69.4868921047482
76701,83.3297808576882
76702,41.1719227380042
76703,67.7542089338411
76704,37.5466458518124
76705,79.9575997715388
76706,85.6695136255689
76707,98.4890311979946
76708,93.1151399821581
76709,81.8292789651595
76710,43.4046905087934
76711,93.9314365444369
76712,84.6341315215008
76713,75.2635390172876
76714,128.155859871618
76715,84.4406371140476
76716,44.7767559990204
76717,64.3348618069479
76718,86.8983463628393
76719,94.8761566723432
76720,67.3646055694388
76721,96.9624925553348
76722,62.658233556934
76723,54.2825211578505
76724,82.3982443418783
76725,84.1581233212467
76726,47.2975260487165
76727,69.254828929265
76728,51.6891781948692
76729,67.6258381616894
76730,69.7752688787017
76731,64.9494441278641
76732,79.3269162135601
76733,89.3037916051586
76734,76.6659013836844
76735,68.0644258746848
76736,63.7214235441489
76737,104.373634637076
76738,51.5288200644364
76739,81.4198866133437
76740,59.914421778094
76741,103.284741550727
76742,72.7967839094717
76743,81.7496396330269
76744,82.8668575435333
76745,75.4867095697013
76746,80.4131101535423
76747,85.8375920434622
76748,64.3117512258913
76749,99.5169588664054
76750,155.153606224954
76751,87.6074319090583
76752,69.8413325160283
76753,66.3080618484151
76754,61.2978762812207
76755,103.040653144617
76756,80.2208561163194
76757,81.014807127528
76758,57.9437342383341
76759,54.8178593299149
76760,90.9176633071709
76761,63.1755038230203
76762,137.887459017516
76763,72.8715653792686
76764,67.9882033616849
76765,85.0888370785613
76766,65.8125853363717
76767,33.4374482782416
76768,71.628002237606
76769,63.5941850776368
76770,86.9414190942819
76771,26.8590566382454
76772,62.6288665327204
76773,30.9879106113736
76774,137.887459017516
76775,29.9221576507485
76776,27.7121301006565
76777,30.0215449482396
76778,31.5846979221662
76779,60.6900031274777
76780,31.0593753803528
76781,36.8285455214835
76782,32.2967517970481
76783,46.2140472864104
76784,44.3229606172434
76785,51.8922906643561
76786,44.1573395854535
76787,37.7681587131556
76788,15.6750852672982
76789,45.8697395878355
76790,40.797980100568
76791,25.6557771257849
76792,45.9836518316595
76793,31.954501789996
76794,32.7674027365695
76795,35.830826236723
76796,50.1725429547679
76797,41.6915813624804
76798,33.0567111573973
76799,97.1723213574597
76800,31.8807041582769
76801,26.9594987725574
76802,38.333851315622
76803,40.5723189597671
76804,39.6914724107916
76805,33.2172448541493
76806,49.1794478693678
76807,33.7204107209305
76808,42.9036270098328
76809,37.75346131617
76810,38.4640250640834
76811,54.1157796187172
76812,34.4595975978889
76813,49.8024552776079
76814,39.0003684477858
76815,94.4121413418611
76816,32.7278721450685
76817,39.7570954013353
76818,62.3665984086817
76819,45.0468666762206
76820,62.3074830403046
76821,33.7793117913317
76822,34.4631838171245
76823,29.4561123830506
76824,37.250998120107
76825,45.3779167374404
76826,38.1253873850105
76827,45.9394887249542
76828,30.2346986937398
76829,49.4997374106553
76830,38.1526008273679
76831,35.031028220618
76832,80.4110824298279
76833,33.3137895704797
76834,137.887459017516
76835,47.6111626139887
76836,137.887459017516
76837,36.4667247888376
76838,31.4397880583821
76839,37.598771807416
76840,69.1568310623668
76841,25.0910038732194
76842,28.5471370138892
76843,46.1551544551926
76844,62.491032920378
76845,75.2921183082671
76846,76.0401302741858
76847,17.9163077459098
76848,38.3066553319962
76849,41.7381216576576
76850,41.5757576598237
76851,137.887459017516
76852,75.3859309681447
76853,34.7797454168386
76854,84.1439539919169
76855,75.6625702543365
76856,21.4205533570386
76857,48.1524716675836
76858,46.840722313635
76859,137.887459017516
76860,73.7973355465919
76861,44.9241577379611
76862,61.7141035760081
76863,137.887459017516
76864,47.2240626957219
76865,50.5399293875538
76866,80.5189661567298
76867,45.6770587811904
76868,36.6063856503507
76869,30.1914455306793
76870,45.3099310128991
76871,24.651407076616
76872,137.887459017516
76873,51.389407043389
76874,72.9410263671333
76875,137.887459017516
76876,49.9053415511718
76877,44.3131378246249
76878,58.4858567390613
76879,69.1813781743206
76880,21.4845609962371
76881,34.970247912948
76882,44.5764861141868
76883,49.9737770962256
76884,27.9189540640733
76885,60.8008773269357
76886,27.0515428128728
76887,61.8620804766931
76888,79.9308268903652
76889,137.887459017516
76890,137.887459017516
76891,27.8354749798373
76892,30.1841990866026
76893,86.6458343644896
76894,61.6193636297806
76895,137.887459017516
76896,30.1331206946754
76897,47.3805162520023
76898,105.01770727776
76899,62.5841842700821
76900,57.4453700094029
76901,64.0500178288962
76902,28.4718127485899
76903,49.2241162787978
76904,31.5080915096396
76905,56.2298760776572
76906,45.5125781400148
76907,23.3006782694474
76908,48.5340343950777
76909,64.4134449291216
76910,31.0141194581581
76911,79.2820229090283
76912,33.2482934254278
76913,137.887459017516
76914,71.9024772247046
76915,44.6905347157216
76916,53.8900763579901
76917,97.9523826884677
76918,49.8201775961261
76919,40.7661283840076
76920,137.887459017516
76921,27.93254146246
76922,73.7258065616837
76923,40.0103247729136
76924,20.7030184190232
76925,28.5870391500488
76926,22.8490302667857
76927,49.1459636387166
76928,64.6007872827512
76929,33.6609690182697
76930,54.638513549113
76931,100.41867750882
76932,48.6833391782071
76933,36.1952812788278
76934,31.150754962684
76935,23.9440032076366
76936,51.2058805943335
76937,58.9450276849873
76938,47.1608252445386
76939,25.7203047764342
76940,110.360027904734
76941,62.2944602553147
76942,59.9162884630127
76943,47.6911734358449
76944,21.1860606379038
76945,45.9240068840857
76946,65.7482344827511
76947,63.1864472227295
76948,44.521035419734
76949,107.902766655786
76950,36.6958357063338
76951,55.7375120329845
76952,137.887459017516
76953,77.7913640805451
76954,51.6779700758583
76955,99.8087599851122
76956,72.7548577101152
76957,29.5470112480202
76958,47.702919571073
76959,92.0417886267129
76960,137.887459017516
76961,80.5486670912836
76962,69.6791007705799
76963,43.0213822450897
76964,34.727682262943
76965,74.1311245536928
76966,51.0715640651824
76967,27.9192908082423
76968,61.9095635941086
76969,137.887459017516
76970,70.1064344508678
76971,31.6005887367748
76972,43.2489871021607
76973,63.3308975558267
76974,35.5100978648815
76975,46.6327366653679
76976,62.2965738185082
76977,73.5453141380377
76978,70.7385370020431
76979,49.3799060147071
76980,50.2759774170536
76981,26.0527494368128
76982,42.8540526308184
76983,34.6511195124887
76984,205.976976838601
76985,48.8877151514171
76986,48.1865238609495
76987,37.339658491539
76988,46.3562563318035
76989,49.3347706364631
76990,109.696461862004
76991,137.887459017516
76992,22.8534227473842
76993,24.038215306126
76994,60.139054208695
76995,44.6576141999131
76996,43.9546276389525
76997,56.2821260452198
76998,42.4289566401111
76999,64.3476715656361
77000,137.887459017516
77001,68.9154463229799
77002,62.7958766971045
77003,56.6386531039736
77004,137.887459017516
77005,51.3303922095425
77006,54.9817221723916
77007,49.3055728139827
77008,49.2108399214557
77009,16.2270076475423
77010,39.8216632861251
77011,51.9434128942896
77012,40.4084368193613
77013,23.3864717809973
77014,30.623699964162
77015,137.887459017516
77016,25.5788245361945
77017,169.689653947357
77018,50.336474389622
77019,105.413527593097
77020,39.7409478505806
77021,71.1175622458456
77022,51.5822023154988
77023,21.3969068578907
77024,41.483555684007
77025,44.476952859746
77026,27.5774159620868
77027,24.4756876285465
77028,41.9699440676272
77029,20.9005647501333
77030,39.3813813954561
77031,46.0899863277558
77032,34.9771747010721
77033,40.8571075606817
77034,51.8688388751294
77035,43.8927990572397
77036,76.784193035532
77037,37.9578276795448
77038,68.7337976361175
77039,32.4443732799876
77040,63.5411588196572
77041,64.7560291833459
77042,36.4920666634551
77043,53.0227545345655
77044,73.3496384041295
77045,51.9033281771805
77046,137.887459017516
77047,137.887459017516
77048,36.1171258682589
77049,47.1910201315253
77050,137.887459017516
77051,137.887459017516
77052,80.8924045502423
77053,55.9457085772832
77054,62.1698936959367
77055,19.3467327917077
77056,158.902447712423
77057,54.12235436671
77058,55.7370629221872
77059,137.887459017516
77060,17.4693300093299
77061,56.2078804697169
77062,55.9216920156561
77063,33.0968505103172
77064,137.887459017516
77065,82.760269705066
77066,137.887459017516
77067,47.560845622905
77068,77.2238488996847
77069,31.5278952703042
77070,137.887459017516
77071,47.84180508891
77072,55.545347781503
77073,47.5726549314812
77074,61.7373596970887
77075,37.8737213406283
77076,54.7879169504414
77077,58.7001282929274
77078,109.006000494335
77079,35.831026416287
77080,137.887459017516
77081,51.3045773086993
77082,83.0901283215867
