id,site_eui
75880,55.8255118330826
75881,44.2562162528258
75882,56.6090023079236
75883,98.9075078857605
75884,47.9513996312718
75885,67.3804463168534
75886,10.6096982276138
75887,17.5243928798806
75888,56.3875909890376
75889,10.5037242423134
75890,38.9958808058002
75891,34.574044507047
75892,18.3555492744986
75893,23.245562336584
75894,17.5506264839268
75895,45.511372230629
75896,36.6037182623669
75897,22.5501889196169
75898,31.425770298198
75899,26.0889041418213
75900,27.143922589748
75901,25.459421288136
75902,26.6557350614359
75903,31.5611100912087
75904,27.9778367083329
75905,40.182606862928
75906,17.020089395379
75907,37.8885085958451
75908,16.239788625043
75909,18.9037505348796
75910,38.3107105606689
75911,27.3391390113437
75912,22.3027073657508
75913,19.0327378833893
75914,26.0193890852034
75915,22.8105110432827
75916,26.5034294066754
75917,25.3349689333718
75918,46.9789725586372
75919,40.6806122481989
75920,27.2570713893373
75921,46.9168690548129
75922,33.1468876573279
75923,46.8839130883556
75924,28.327950091986
75925,27.9924621379506
75926,79.1387443388722
75927,69.2035805862909
75928,79.0506944114992
75929,55.6219033562827
75930,96.26977530924
75931,65.4656685146758
75932,46.1925292798875
75933,38.5190021737745
75934,44.1425006315395
75935,51.2839075868289
75936,96.0490966641646
75937,71.8075491397914
75938,89.4484656063304
75939,66.5311091868181
75940,56.211265181076
75941,92.3747507996431
75942,92.2801211910599
75943,118.711921054305
75944,74.2519497980106
75945,132.163432995336
75946,86.5237124624693
75947,89.1536198251233
75948,93.8116827369139
75949,64.8676429364061
75950,66.0772579618916
75951,206.399644136387
75952,98.0208980637671
75953,129.091448574251
75954,107.726846869076
75955,83.7552454415419
75956,50.6535826434479
75957,58.668856498101
75958,54.1243593615018
75959,98.2409691603754
75960,46.4569142387383
75961,73.4148773654977
75962,82.1123261518226
75963,60.4930998623341
75964,52.9144940802582
75965,58.9175987408426
75966,69.1010695940019
75967,145.65009707481
75968,76.921739490419
75969,68.0862508438945
75970,64.4896871153826
75971,39.4123225328763
75972,125.021833899333
75973,58.2207079590384
75974,45.1644617020533
75975,75.0118824610292
75976,136.791561032914
75977,34.4800690882526
75978,13.521349965871
75979,17.4852632538421
75980,11.3392528694508
75981,17.2897971647907
75982,9.73608931338602
75983,39.1642470672995
75984,48.1402773304614
75985,55.2542253409153
75986,54.9765872456299
75987,7.04698834228393
75988,27.5809743960357
75989,23.6216863022353
75990,11.8735516770471
75991,56.0307279999351
75992,55.1788826013716
75993,35.0919968598623
75994,36.9031219697184
75995,61.6946938497728
75996,48.8568021106546
75997,33.028383914449
75998,22.9936038236326
75999,22.0237893161446
76000,28.6588285929512
76001,19.2385705702101
76002,116.14251555407
76003,45.6946987616473
76004,22.914323933127
76005,38.4443545837573
76006,24.1389188546461
76007,16.873093986601
76008,28.4104217503946
76009,19.4949038498844
76010,11.9764474584183
76011,24.804107296072
76012,47.3398104920962
76013,47.2043444524455
76014,46.5842129103386
76015,36.4743756886737
76016,24.2716977384755
76017,32.1418810244637
76018,20.8854648700321
76019,46.1807338964365
76020,21.7845372992376
76021,46.1905980954737
76022,30.7552818074968
76023,10.10592628892
76024,14.0446431553278
76025,53.8921545606767
76026,53.724504231633
76027,65.8624632304513
76028,70.103066758848
76029,68.5403936488695
76030,60.2100642036763
76031,45.4607979323036
76032,44.972244898247
76033,44.3017337778331
76034,44.2997434105972
76035,51.0214088251071
76036,53.4161856939199
76037,53.5500098180865
76038,53.6626405859905
76039,53.2001834389022
76040,53.6383046987842
76041,52.9526488281791
76042,53.6762586683716
76043,53.1493082920126
76044,51.5178807693728
76045,53.2719123830521
76046,53.6509319723045
76047,54.8917261296042
76048,54.6471641629402
76049,54.807264942248
76050,52.9746652913577
76051,53.7804416562695
76052,53.3867019418971
76053,44.9823545338371
76054,46.5427717401466
76055,10.1856066958711
76056,45.3236936353338
76057,10.7549483729842
76058,44.6754835251841
76059,46.2019738547251
76060,46.9049135114264
76061,46.9049135114264
76062,46.3916717694804
76063,46.2019738547251
76064,45.3544057547176
76065,15.2797401341767
76066,45.3544057547176
76067,22.6007872360857
76068,10.6238210416064
76069,10.3636711619141
76070,45.3544057547176
76071,44.2075609668297
76072,57.3406172145509
76073,54.2810052340631
76074,54.6160548903353
76075,54.2810052340631
76076,54.4427464798607
76077,53.5501234121475
76078,54.4181754284299
76079,56.4506883164936
76080,55.0212253070083
76081,53.5830946322101
76082,58.1929348941123
76083,56.5093155482789
76084,55.5056952269418
76085,55.1323952389699
76086,59.0364198586969
76087,53.8039292783435
76088,52.7492244240543
76089,56.977353235774
76090,59.3603165359458
76091,57.9680112251973
76092,55.9847323181363
76093,64.77770247943
76094,60.3787857653573
76095,63.6980118188388
76096,62.13968937576
76097,60.2735396598479
76098,64.7721418132724
76099,63.3156411318495
76100,64.0956096326098
76101,62.13968937576
76102,61.6906092461221
76103,61.3973570908739
76104,61.6906092461221
76105,60.7778720345407
76106,59.7561349340771
76107,60.7778720345407
76108,60.4722026714042
76109,60.7778720345407
76110,60.7778720345407
76111,60.7778720345407
76112,60.7778720345407
76113,67.1057963756493
76114,60.7778720345407
76115,60.7778720345407
76116,60.7778720345407
76117,60.7778720345407
76118,60.7778720345407
76119,60.7778720345407
76120,60.7778720345407
76121,60.7778720345407
76122,57.6708740206121
76123,59.0364198586969
76124,56.7871421653757
76125,55.4074702510666
76126,54.5560802461598
76127,57.3406172145509
76128,60.6791040423358
76129,57.2014442928807
76130,54.5560802461598
76131,58.8010379453111
76132,59.0364198586969
76133,58.2204710494209
76134,60.6791040423358
76135,58.4445621065277
76136,58.4445621065277
76137,54.5560802461598
76138,54.6160548903353
76139,71.8931910072972
76140,58.8010379453111
76141,58.2204710494209
76142,58.4445621065277
76143,57.0333347051144
76144,59.0364198586969
76145,72.4788059899167
76146,58.4445621065277
76147,59.3603165359458
76148,58.4445621065277
76149,54.6160548903353
76150,54.5560802461598
76151,58.4445621065277
76152,55.9847323181363
76153,58.2204710494209
76154,58.2204710494209
76155,54.5560802461598
76156,56.977353235774
76157,54.859245943102
76158,54.5560802461598
76159,57.3406172145509
76160,58.4445621065277
76161,57.7739074327393
76162,59.0364198586969
76163,56.7871421653757
76164,57.9680112251973
76165,56.7871421653757
76166,55.3144223779688
76167,54.859245943102
76168,58.203393138583
76169,58.8010379453111
76170,59.0364198586969
76171,59.3603165359458
76172,58.4445621065277
76173,54.5560802461598
76174,59.3603165359458
76175,56.5630511082689
76176,55.4074702510666
76177,55.6905476093739
76178,58.2204710494209
76179,58.8010379453111
76180,58.8010379453111
76181,55.6905476093739
76182,54.5560802461598
76183,58.4445621065277
76184,59.0364198586969
76185,54.5560802461598
76186,58.8010379453111
76187,57.3406172145509
76188,59.3603165359458
76189,56.7871421653757
76190,54.859245943102
76191,59.3603165359458
76192,83.9117887139293
76193,59.5392585558109
76194,58.2204710494209
76195,55.7096740844949
76196,58.2204710494209
76197,55.3160153236687
76198,55.4074702510666
76199,56.7871421653757
76200,57.3406172145509
76201,59.3603165359458
76202,59.0364198586969
76203,58.4445621065277
76204,58.2204710494209
76205,58.2204710494209
76206,56.5630511082689
76207,58.4445621065277
76208,58.4445621065277
76209,54.5560802461598
76210,59.3603165359458
76211,56.977353235774
76212,55.1443524948583
76213,58.4445621065277
76214,54.8064110064984
76215,58.4445621065277
76216,55.9847323181363
76217,56.6121263287827
76218,58.2204710494209
76219,71.2455278786732
76220,59.3603165359458
76221,58.4445621065277
76222,55.4074702510666
76223,54.5560802461598
76224,54.5560802461598
76225,58.4445621065277
76226,57.3406172145509
76227,56.7871421653757
76228,57.2014442928807
76229,56.977353235774
76230,55.6905476093739
76231,58.4445621065277
76232,56.5630511082689
76233,54.5560802461598
76234,60.9323709023536
76235,56.1988380176652
76236,51.6934938780836
76237,57.1089738775039
76238,51.4680830062701
76239,53.3535238104202
76240,56.0894077339173
76241,66.43792546586
76242,70.3718746442825
76243,71.5984306202188
76244,68.1984338428778
76245,68.1984338428778
76246,67.6875993668124
76247,68.0142120925145
76248,66.9944955810141
76249,66.9944955810141
76250,66.9944955810141
76251,66.1675647225683
76252,59.8874487056815
76253,59.2768745324167
76254,56.395622675837
76255,57.8980583163337
76256,66.904861552597
76257,67.1338855993059
76258,70.3399160110973
76259,66.3657418305901
76260,57.8432790981565
76261,56.9739488059034
76262,57.800194787652
76263,55.7113269917679
76264,67.5336114983336
76265,67.5336114983336
76266,67.9086902530961
76267,68.8950336061679
76268,67.9086902530961
76269,72.2950303835089
76270,68.0608537878705
76271,68.8950336061679
76272,72.2950303835089
76273,68.7902388438258
76274,69.0942456044534
76275,68.8950336061679
76276,65.8978568433494
76277,67.4845069457346
76278,67.0734820641185
76279,66.9944917763266
76280,83.968968147098
76281,30.799432741445
76282,42.9042097178266
76283,51.7901691566929
76284,54.5686351855391
76285,53.0601099754142
76286,72.9324586401953
76287,49.6741361646293
76288,39.9068812247476
76289,22.650754048609
76290,76.908141928779
76291,16.12118646485
76292,28.7984378266061
76293,35.0291878689394
76294,46.8126125423081
76295,45.5815129447902
76296,38.4181305864076
76297,41.5061954961598
76298,47.3026683875127
76299,72.442152956437
76300,52.6828871250836
76301,53.0601099754142
76302,51.7901691566929
76303,51.5886062052057
76304,36.773397870623
76305,51.5590459221295
76306,53.0601099754142
76307,51.8920100202566
76308,52.0935729717437
76309,20.268503047885
76310,43.6564597266184
76311,45.3062060123356
76312,55.5109670806573
76313,53.2877417146369
76314,60.9215945543205
76315,48.2262570803026
76316,60.9593462434058
76317,61.6906092461221
76318,76.1704185820333
76319,78.3023584758223
76320,54.2097410057166
76321,62.3009333249773
76322,72.7756763697817
76323,93.735628860694
76324,75.4004537089173
76325,70.7570597102949
76326,55.9405615055282
76327,57.106507469863
76328,61.6906092461221
76329,56.4984892985767
76330,53.3595651734148
76331,60.7817529851036
76332,54.2695195447601
76333,61.9505964256589
76334,56.6259081017474
76335,87.3074096712674
76336,56.0717833598092
76337,76.8367576457745
76338,58.4558849499348
76339,50.0538148628385
76340,88.3914750824494
76341,46.7325414754183
76342,63.5716345677672
76343,28.3927593475584
76344,44.1084596637667
76345,88.2259514614235
76346,60.6254265206938
76347,80.2970424507942
76348,44.0557603361055
76349,34.1834495621631
76350,54.6337137237928
76351,50.0740817553756
76352,50.3115965458298
76353,40.1003802953137
76354,57.7359370081545
76355,63.0096465582721
76356,40.2843761941417
76357,40.7014336826874
76358,54.8303715660868
76359,56.3168901544651
76360,66.8154705213012
76361,49.6459742894895
76362,42.4895051853824
76363,45.666074347895
76364,23.3400989664766
76365,31.5881879510212
76366,55.7133588469951
76367,47.3422737522937
76368,34.804774932026
76369,72.7330217171504
76370,55.9845781510556
76371,64.6661898253941
76372,52.2288083091423
76373,55.0544626231936
76374,47.7547175769969
76375,53.6893507120801
76376,12.5634215387696
76377,53.0601099754142
76378,53.071638819887
76379,50.2884257485911
76380,49.8856967840525
76381,55.7464088105242
76382,33.6751885327655
76383,41.8635650376027
76384,41.350450924175
76385,31.8789467007108
76386,49.6122818491039
76387,52.2279202455107
76388,67.1238084948906
76389,62.5046204893116
76390,30.2012307260059
76391,41.4783932497028
76392,50.1113853934555
76393,75.5453521228262
76394,19.0187458413264
76395,13.4584617775435
76396,51.0113997433434
76397,50.5176479725936
76398,15.7652746577124
76399,50.5045618753886
76400,28.22233384821
76401,50.8492292890324
76402,60.1106488057897
76403,59.7598748881351
76404,37.1257461623197
76405,75.204293982226
76406,56.5198196818712
76407,53.5911199000234
76408,52.5008067623505
76409,60.0304884621321
76410,59.0960204137649
76411,38.1674487895782
76412,60.3964220300032
76413,66.5650602427116
76414,46.3254117479517
76415,52.6780532280439
76416,61.6710128314179
76417,51.4295360434789
76418,78.0222850643882
76419,53.7601498481593
76420,47.5926245692646
76421,50.1701591115188
76422,69.6854968539858
76423,65.6080945958198
76424,56.8605007703755
76425,43.5675516211785
76426,126.252264212288
76427,53.0189581728133
76428,56.979432407829
76429,62.5762964662154
76430,53.5736573139323
76431,49.0327296878912
76432,51.6288956081456
76433,56.3698803041519
76434,57.5973729007603
76435,50.3311747957172
76436,47.6217891272694
76437,85.1900141619766
76438,39.2154994945061
76439,48.0005040496124
76440,52.3979299522273
76441,52.0665658756382
76442,55.9907417509759
76443,51.4130842377247
76444,58.4458606267257
76445,58.6436691996107
76446,50.7405760610426
76447,50.3612305040162
76448,63.6403530561756
76449,45.4648351514541
76450,51.1461710929141
76451,61.7362450679744
76452,38.6243060027165
76453,74.1880339901068
76454,42.9983358268235
76455,57.8292898938918
76456,60.3787857653573
76457,69.0246435461962
76458,47.6805102644117
76459,48.9409179117592
76460,68.3163989341934
76461,50.5571441094206
76462,35.6695498504806
76463,45.1073038601948
76464,58.6850381503396
76465,64.793939874931
76466,52.3029026284576
76467,52.3424577027529
76468,74.7667198892797
76469,45.1014402573294
76470,60.4573667069174
76471,85.0184338667041
76472,36.0477719028874
76473,67.3700895059939
76474,108.016532798692
76475,77.2637287190839
76476,55.9261715630164
76477,43.9211730315113
76478,50.1774925935607
76479,54.8591256376598
76480,64.0955478230081
76481,41.330934551265
76482,44.0080196522953
76483,68.9838858868874
76484,40.0011483070406
76485,43.2676589377923
76486,45.1368595474465
76487,52.1173537141181
76488,50.8696510928576
76489,46.5666413917538
76490,47.3667619169743
76491,49.1243696141957
76492,63.6369591278859
76493,70.5820505338957
76494,61.4576730514752
76495,48.2705011232917
76496,66.606026295558
76497,61.7422789947848
76498,57.0878955745882
76499,48.8103197318222
76500,51.1343566577404
76501,48.1649459017317
76502,53.5936496433955
76503,48.6515195047474
76504,50.5534173237842
76505,52.9086349533282
76506,49.6463982231985
76507,45.1215186395735
76508,51.1136045731804
76509,69.4470041287597
76510,53.111126245157
76511,65.4093824390809
76512,79.4220327680172
76513,62.7973354896726
76514,59.9846120123869
76515,53.3086549635359
76516,62.8971808506686
76517,44.9386445037273
76518,49.4854297311238
76519,40.9603221595623
76520,48.8854153316222
76521,52.5508952540073
76522,64.0304869561357
76523,50.4679683392211
76524,39.9068491162044
76525,35.3744832662694
76526,65.4055228886726
76527,47.4742107278701
76528,58.4030651937572
76529,39.9627621769226
76530,61.6518986891889
76531,45.8764234589806
76532,65.7382132579702
76533,57.204785777516
76534,48.384824348522
76535,64.1904164611637
76536,45.8608727665622
76537,60.8227588374327
76538,47.6931288017919
76539,45.8764234589806
76540,44.7359954666804
76541,50.4834464536444
76542,64.4510854532402
76543,52.2536971711519
76544,49.9023469753436
76545,50.954650219561
76546,50.0683098753975
76547,64.5489225417454
76548,56.9601186377442
76549,66.8973711589089
76550,68.696985632765
76551,66.8971488844081
76552,66.3084789200531
76553,61.5892293127995
76554,21.8801734482786
76555,72.3446039124843
76556,54.0947445945675
76557,49.4221999159042
76558,166.584444257531
76559,52.1543637876207
76560,46.9383038630476
76561,75.9432629231465
76562,37.4482083054286
76563,43.1681411917556
76564,60.1066379561366
76565,42.592321754772
76566,62.1617141218205
76567,53.2076107840182
76568,48.7807258355289
76569,41.3948509746944
76570,62.5366626048189
76571,64.4129893367034
76572,57.8371579072701
76573,47.3124449629337
76574,49.2219412740114
76575,59.0555132861158
76576,68.6494468504635
76577,66.3187887703284
76578,47.2218696656612
76579,65.5119989393779
76580,59.5360417677014
76581,62.6503520325026
76582,51.6821973445462
76583,53.3676361959809
76584,48.1730998682004
76585,54.8745122870263
76586,45.7729018999246
76587,67.6122338289642
76588,48.8003850236814
76589,62.6706659443255
76590,59.4776340609368
76591,61.560809812505
76592,66.0578205983823
76593,59.8012214164658
76594,88.0628385052038
76595,72.2389103342771
76596,49.0597887190643
76597,46.2672100918305
76598,43.4969320804063
76599,68.2709377551
76600,62.7642419540643
76601,60.0331754923713
76602,52.5510950204965
76603,62.3506049060646
76604,55.000607184665
76605,52.9438935159989
76606,60.4200629049311
76607,51.9501138093162
76608,46.2072185036042
76609,55.8317566855673
76610,58.0119470455747
76611,71.2770562053797
76612,46.8794228152134
76613,71.272956831024
76614,50.2364385845042
76615,67.1337164056444
76616,52.7188924052288
76617,49.2571803392717
76618,59.3095603888855
76619,50.1205724272011
76620,37.474650855108
76621,51.3768590936512
76622,63.2625594520818
76623,42.4422740121801
76624,50.2926961988073
76625,81.7060650828259
76626,47.1690474631327
76627,195.012783547678
76628,47.9347796125302
76629,51.7776706558957
76630,75.5012465597051
76631,63.6151867627842
76632,59.5225613530306
76633,53.1811399672763
76634,42.9263048414372
76635,61.1079012514569
76636,40.7580136277199
76637,53.3201299040597
76638,38.7902847468945
76639,53.3200848360003
76640,57.2111670329967
76641,60.1151472430782
76642,46.1697326632385
76643,51.1718661947729
76644,50.38496544962
76645,71.5575564106107
76646,48.3346478065655
76647,42.5831225840988
76648,60.6303695089686
76649,63.1083665637176
76650,65.1705135482787
76651,72.0093170072506
76652,61.0844001729172
76653,31.6702447673255
76654,46.8591130054662
76655,31.9183466502393
76656,70.2578049816363
76657,60.6106293181978
76658,51.9702899021022
76659,45.6530716295314
76660,64.0922086679081
76661,65.6698219474517
76662,60.4157245177
76663,57.0493745428493
76664,53.1452372419114
76665,58.5730105548659
76666,52.2453312281749
76667,31.4923485507456
76668,68.3828859796739
76669,79.985287618142
76670,55.3011880324485
76671,83.4044634353369
76672,53.001335074132
76673,58.0487852897704
76674,46.5703598342515
76675,49.1366925803955
76676,50.2432390293739
76677,70.7087063295052
76678,60.3685161327041
76679,92.787239015575
76680,43.1301803748426
76681,44.4360645811864
76682,53.2395863142598
76683,79.2278894722885
76684,85.275028000273
76685,48.7253278244544
76686,59.7720633391781
76687,64.7129725558059
76688,60.0431931086932
76689,41.849808297602
76690,39.4169689621888
76691,43.796734299156
76692,60.4157245177
76693,46.1353055684541
76694,44.1251435883115
76695,50.2813328212573
76696,57.4078285018672
76697,70.7993898527779
76698,41.5292628483194
76699,56.5304234240249
76700,50.3072573519046
76701,57.091840361827
76702,31.8185127807364
76703,47.0328250210834
76704,28.8809703905786
76705,58.1030494452142
76706,65.6534693678716
76707,67.5632548169388
76708,62.3498666796648
76709,64.4740671456258
76710,36.3496834768611
76711,62.7255767780202
76712,58.4893345874692
76713,53.5334598105076
76714,88.9703645370882
76715,61.5920841004564
76716,37.6222218638907
76717,42.817148256231
76718,61.306022771446
76719,69.8186155216734
76720,36.4577579832358
76721,65.1925793214363
76722,44.8752651118392
76723,39.5653230019738
76724,60.1255849366138
76725,59.257718115598
76726,37.5154424199849
76727,49.7257657382745
76728,39.1951628334191
76729,54.9460025285886
76730,57.7519893542685
76731,49.4466202775825
76732,60.8580472342612
76733,67.4230473642478
76734,56.4257645273656
76735,47.8973699407439
76736,43.0335362060018
76737,69.2753943118755
76738,36.1129816193339
76739,67.8635221961473
76740,53.9675791966562
76741,74.6828123929007
76742,60.9370563681808
76743,58.5950945624959
76744,61.9416948152301
76745,48.6116327384704
76746,59.076677395218
76747,60.3355991284381
76748,50.19353765502
76749,70.2850260819507
76750,101.388153105901
76751,61.6584062150275
76752,47.135110212056
76753,47.9857990659626
76754,46.795269668696
76755,74.7660897845231
76756,59.1063687996524
76757,62.8955283216642
76758,43.9911600903475
76759,27.1165528900604
76760,67.1873611802847
76761,43.6347583038253
76762,60.4157245177
76763,51.8310093007782
76764,45.3435688516879
76765,63.3589361564982
76766,48.8748113494997
76767,29.1099804302212
76768,54.2468426349368
76769,44.8014974554144
76770,64.3636631700163
76771,21.8233708767958
76772,48.2523301277796
76773,29.1163815910954
76774,50.5045618753886
76775,25.9535057522679
76776,24.2190176625667
76777,25.2050593152561
76778,24.1936075894257
76779,50.1386191756855
76780,25.3337056285078
76781,30.024037073019
76782,25.5183070551861
76783,33.422785164364
76784,32.6580390163303
76785,36.4533151043858
76786,31.1398201681447
76787,27.6787472300416
76788,14.8764423460842
76789,41.4635909833465
76790,34.7443912952151
76791,23.4911407373574
76792,52.7512405487943
76793,26.4352050584511
76794,25.5636411707923
76795,30.8751988634479
76796,36.4565486543988
76797,30.4110160942341
76798,26.8333777582772
76799,56.1372856672141
76800,26.4463262355236
76801,24.9176509117711
76802,32.3235891891841
76803,32.1676921853931
76804,33.8181526618788
76805,23.5248191807629
76806,35.9613224829028
76807,35.0672943734831
76808,34.8545205157278
76809,28.0159943026673
76810,31.2008311459685
76811,36.0951383712237
76812,29.1887993069425
76813,33.6871786152316
76814,29.8766076443437
76815,44.1091081731582
76816,32.9805363964747
76817,30.3483554371146
76818,42.4792672805156
76819,30.6746958000161
76820,37.4740872565626
76821,31.3607436436551
76822,30.5341232228407
76823,27.0471311967509
76824,27.6791443057788
76825,34.5453275359413
76826,27.8408276606644
76827,32.4880692851359
76828,25.8180801064436
76829,33.137809308816
76830,34.9898373760899
76831,31.0284838663137
76832,44.4333208193942
76833,31.7888516190433
76834,50.3545218778572
76835,35.4249897790949
76836,53.0992093105843
76837,27.1351159710893
76838,24.232897300674
76839,29.3252637910168
76840,47.9700371108747
76841,24.8366998244165
76842,30.1571102416836
76843,33.0629465479532
76844,45.8955478122506
76845,51.0918418279522
76846,47.5723657470312
76847,15.3805535403779
76848,31.084985029738
76849,32.3481477797645
76850,31.8877911281188
76851,44.6230559255304
76852,38.8051742293799
76853,26.7463589627021
76854,59.3176128085598
76855,45.3406627654194
76856,16.7177333181658
76857,38.0074251449915
76858,36.6360459944087
76859,52.4436848542421
76860,48.3134280084362
76861,34.9034925304947
76862,44.8329258779772
76863,52.0787872268699
76864,36.1169838939035
76865,37.4732971665156
76866,50.7878549011691
76867,35.9171574083046
76868,28.9674716253827
76869,22.0960362021618
76870,35.5768421209858
76871,27.5947714447266
76872,40.2932957856851
76873,40.0126401593693
76874,51.1622888379724
76875,50.1592616853119
76876,33.5842699636338
76877,32.3223494431592
76878,44.4599973642897
76879,47.4759364414211
76880,19.5319963614738
76881,27.1206277540986
76882,36.9239073760723
76883,34.5416453823668
76884,32.4049382229143
76885,42.7759653903897
76886,20.8521852481141
76887,44.6097867981622
76888,61.0523699300123
76889,53.2836199026874
76890,51.7333873116718
76891,31.1490501484503
76892,21.6919253262262
76893,61.6722857263642
76894,44.8414116649163
76895,52.9328902911512
76896,23.7258243269256
76897,35.2928747596623
76898,50.394104983309
76899,44.4370113608373
76900,39.7372268313284
76901,47.2217269415891
76902,33.5014741094686
76903,39.6797087536715
76904,24.7611323142639
76905,40.0730823006108
76906,30.9603690510305
76907,21.1653822037736
76908,39.1811730284562
76909,43.9245082543408
76910,23.1331532869767
76911,57.1530206355055
76912,27.0872451242913
76913,54.5835798750389
76914,54.5647814243676
76915,34.1427145560499
76916,44.2228025759243
76917,72.8902286628885
76918,34.5653677739278
76919,31.2330425079581
76920,53.2677314467126
76921,24.5862758990623
76922,40.5411486864512
76923,37.384409378992
76924,19.7444819121631
76925,26.5064314057061
76926,17.5150123361117
76927,38.1169913066653
76928,51.5850491346215
76929,34.2376705615648
76930,44.9827340588606
76931,60.5967744207242
76932,31.5156946935209
76933,32.1794154341128
76934,26.0537908745371
76935,18.9968203406826
76936,36.4844747488681
76937,49.4597776925648
76938,40.9884838136204
76939,21.4451255053476
76940,78.3550310494784
76941,45.7513080189941
76942,37.1284372660393
76943,34.6918976319446
76944,23.159629483853
76945,38.8901086343324
76946,45.3791403922792
76947,47.947599553347
76948,37.0394701949213
76949,62.9741500561186
76950,27.9281870077272
76951,39.0574868250648
76952,54.1538921912072
76953,51.144247429192
76954,38.1235892556234
76955,68.1251265035702
76956,51.9568544524044
76957,22.4572164042299
76958,38.2051686872682
76959,56.7898564893472
76960,54.4714189755084
76961,55.7845052347777
76962,46.6846094603565
76963,34.5284521099044
76964,28.1965997713339
76965,48.637214625479
76966,32.9309408538195
76967,33.9002357155002
76968,43.8655305858256
76969,53.9616000328945
76970,52.8862753486619
76971,25.4228207573922
76972,32.0374069069511
76973,57.3913300829849
76974,26.1763975403413
76975,35.4928232721035
76976,47.3583506282046
76977,50.662008340856
76978,40.2675425545066
76979,36.0040808651873
76980,41.0192308124136
76981,20.5312599695424
76982,30.4907542947662
76983,23.0400361734628
76984,157.109240813464
76985,36.5238748917609
76986,38.305941686241
76987,25.1045169357249
76988,35.6866015240598
76989,38.0830346496356
76990,74.7023567387545
76991,55.5698351567236
76992,19.3415558789813
76993,16.5847013115983
76994,49.7495696016378
76995,35.5793540108657
76996,37.2710178663521
76997,38.2158433824393
76998,31.1862509713178
76999,49.2269590928526
77000,52.2140225642684
77001,52.4571566331069
77002,43.8556215474273
77003,46.7705233385689
77004,44.7581271551168
77005,36.9849351288132
77006,39.098457005151
77007,36.2042493318266
77008,34.7315630630534
77009,14.1362402376793
77010,31.141692005965
77011,38.4619202792222
77012,29.4504852927435
77013,18.6218372505769
77014,29.8397292973851
77015,53.227142445992
77016,22.7231683658325
77017,96.8821803473739
77018,40.2338636331344
77019,80.3635042549667
77020,33.5732253989041
77021,43.4778104497081
77022,38.9061884120539
77023,27.7714353860114
77024,48.534421211487
77025,36.5316031465638
77026,25.500938288794
77027,20.5674609957248
77028,30.847233559921
77029,19.1395153733995
77030,32.9049199186465
77031,33.6001527516846
77032,35.5765456020938
77033,36.1526899090706
77034,36.4738581307502
77035,34.5203227601395
77036,57.7561950519137
77037,27.1254757546359
77038,51.1206216567064
77039,25.8316143923926
77040,46.9625336157811
77041,48.725242364421
77042,27.5663133073298
77043,44.2842124804596
77044,53.7528244788737
77045,45.7015321314082
